Kod 	Klartext
128612 	Högestad
128613 	Borrie
128614 	Sövestad
128615 	Baldringe
128616 	Hörup
128617 	Löderup
128618 	Valleberga
128619 	Ingelstorp
128620 	Glemminge
128700 	Trelleborg
128701 	Trelleborg
128702 	Maglarp
128703 	Västra tommarp
128704 	Västra vemmerlöv
128705 	Hammarlöv
128706 	Skegrie
128707 	Bodarp
128708 	Fuglie
128709 	Alstad
128710 	Alstad
128711 	Alstad
128712 	Alstad
128713 	Gylle
128714 	Kyrkoköpinge
128715 	Dalköpinge
128716 	Gislöv
128717 	Simlinge
128718 	Bösarp
128719 	Södra åby
128720 	Lilla isie
128721 	Östra torp
128722 	Hemmesdynge
128723 	Östra klagstorp
128724 	Äspö
128725 	Lilla beddinge
128726 	Tullstorp
128727 	Källstorp
128728 	Önnarp
128729 	Gärdslöv
128730 	Grönby
128731 	Anderslöv
128801 	Skanör
128802 	Falsterbo
13 	Hallands län
130100 	Hishult
130101 	Hishult
130200 	Våxtorp
130201 	Våxtorp
130301 	Hasslöv
130302 	Östra karup
130303 	Skummeslöv
130401 	Ränneslöv
130402 	Ysby
130500 	Knäred
130501 	Knäred
130600 	Laholm
130601 	Laholm
130701 	Tjärby
130702 	Veinge
130801 	Tönnersjö
130802 	Eldsberga
130803 	Trönninge
130901 	Snöstorp
130902 	Breared
131001 	Söndrum
131002 	Vapnö
131101 	Harplinge
131102 	Steninge
131201 	Rävinge
131202 	Getinge
131301 	Kvibille
131302 	Holm
131303 	Slättåkra
131401 	Övraby
131402 	Enslöv
1315 	Hylte
131501 	Torup
131502 	Kinnared
131503 	Drängsered
131504 	Långaryd
131505 	Färgaryd
131506 	Femsjö
131507 	Södra unnaryd
131508 	Jälluntofta
131601 	Abild
131602 	Asige
131603 	Årstad
131604 	Slöinge
131605 	Eftra
131701 	Stafsinge
131702 	Morup
131801 	Ljungby
131802 	Vinberg
131901 	Alfshög
131902 	Vessinge
131903 	Askome
131904 	Köinge
131905 	Svartrå
131906 	Okome
132001 	Gällared
132002 	Krogsered
132003 	Gunnarp
132101 	Fagered
132102 	Källsjö
132103 	Ullared
132201 	Nösslinge
132202 	Skällinge
132203 	Rolfstorp
132204 	Gödestad
132205 	Hunnestad
132206 	Grimeton
132301 	Dagsås
132302 	Sibbarp
132303 	Tvååker
132304 	Spannarp
132400 	Träslöv
132501 	Lindberg
132502 	Torpa
132503 	Valinge
132504 	Stamnared
132601 	Sällstorp
132602 	Ås
132603 	Veddige
132701 	Värö
132702 	Stråvalla
132801 	Frillesås
132802 	Landa
132803 	Ölmevalla
132804 	Gällinge
132805 	Idala
132901 	Förlanda
132902 	Fjärås
132903 	Hanhals
133000 	Onsala
133001 	Onsala
133101 	Vallda
133102 	Släp
133201 	Tölö
133202 	Älvsåker
133300 	Lindome
133301 	Lindome
135900 	Landsbygd
136000 	Oskarström
136001 	Oskarström
137900 	K—ping
1380 	Halmstad
138000 	Martin luther
138001 	Sankt nikolai
138002 	Martin luther
138003 	Snöstorp
138004 	Breared
138005 	Oskarström
138006 	Tönnersjö
138007 	Eldsberga
138008 	Trönninge
138009 	Söndrum
138010 	Vapnö
138011 	Harplinge
138012 	Steninge
138013 	Rävinge
138014 	Getinge
138015 	Kvibille
138016 	Holm
138017 	Slättåkra
138018 	Övraby
138019 	Enslöv
1381 	Laholm
138100 	Laholm
138101 	Laholm
138102 	Laholm
138103 	Våxtorp
138104 	Hasslöv
138105 	Skummeslöv
138106 	Hishult
138107 	Ränneslöv
138108 	Ysby
138109 	Knäred
138110 	Tjärby
138111 	Veinge
1382 	Falkenberg
138201 	Falkenberg
138202 	Skrea
138203 	Abild
138204 	Asige
138205 	Årstad
138206 	Slöinge
138207 	Eftra
138208 	Stafsinge
138209 	Morup
138210 	Ljungby
138211 	Vinberg
138212 	Alfshög
138213 	Vessinge
138214 	Askome
138215 	Köinge
138216 	Svartrå
138217 	Okome
138218 	Gällared
138219 	Krogsered
138220 	Gunnarp
138221 	Fagered
138222 	Källsjö
138223 	Ullared
138224 	Älvsered
1383 	Varberg
138300 	Varberg
138301 	Varberg
138302 	Träslöv
138303 	Nösslinge
138304 	Skällinge
138305 	Rolfstorp
138306 	Gödestad
138307 	Hunnestad
138308 	Grimeton
138309 	Dagsås
138310 	Sibbarp
138311 	Tvååker
138312 	Spannarp
138313 	Lindberg
138314 	Torpa
138315 	Valinge
138316 	Stamnared
138317 	Sällstorp
138318 	Ås
138319 	Veddige
138320 	Värö
138321 	Stråvalla
138322 	Grimmared
138323 	Karl gustav
138324 	Kungsäter
138325 	Gunnarsjö
1384 	Kungsbacka
138400 	Kungsbacka
138401 	Kungsbacka
138402 	Tölö
138403 	Älvsåker
138404 	Vallda
138405 	Släp
138406 	Frillesås
138407 	Landa
138408 	Ölmevalla
138409 	Gällinge
138410 	Idala
138411 	Förlanda
138412 	Fjärås
138413 	Hanhals
138414 	Onsala
139900 	Stad
14 	Göteborgs och Bohus län
1401 	Härryda
140101 	Härryda
140102 	Landvetter
140103 	Råda
140104 	Björketorp
1402 	Partille
140201 	Partille kbfd
140202 	Jonsereds kbfd
140203 	Sävedalen
140300 	Råda
140301 	Råda
140400 	Kållered
140401 	Kållered
140500 	Askim
140501 	Askim
140600 	Styrsö
140601 	Styrsö
1407 	Öckerö
140700 	Öckerö
140701 	Öckerö
140801 	Torslanda
140802 	Björlanda
140900 	Tuve
141000 	Säve
141101 	Harestad
141102 	Torsby
141103 	Lycke
141200 	Ytterby
141201 	Ytterby
141301 	Romelanda
141302 	Kareby
1414 	27
141401 	Hålta
141402 	Solberga
141403 	Jörlanda
1415 	Stenungsund
141501 	Spekeröd
141502 	Norum
141503 	Ödsmål
141504 	Ucklum
141505 	Jörlanda
141601 	Västerlanda
141602 	Hjärtum
141701 	Grinneröd
141702 	Ljung
141703 	Resteröd
141800 	Forshälla
141801 	Forshälla
1419 	Tjörn
141901 	Valla
141902 	Stenkyrka
141903 	Rönnäng
141904 	Klädesholmen
141905 	Klövedal
142001 	Mollösund
142002 	Käringön
142003 	Gullholmen
142004 	Morlanda
1421 	Orust
142101 	Tegneby
142102 	Röra
142103 	Stala
142104 	Långelanda
142105 	Myckleby
142106 	Torp
142107 	Mollösund
142108 	Käringön
142109 	Gullholmen
142110 	Morlanda
142201 	Långelanda
142202 	Myckleby
142203 	Torp
142301 	Skaftö
142302 	Dragsmark
142303 	Bokenäs
142401 	Högås
142402 	Skredsvik
142403 	Herrestad
142500 	Lane-Ryr
142501 	Lane-Ryr
142600 	Smögen
142601 	Smögen
1427 	Sotenäs
142701 	Kungshamn
142702 	Malmöhusn
142703 	Askum
142704 	Smögen
142705 	Hunnebostrand
142706 	Tossene
142801 	Hunnebostrand
142802 	Tossene
142901 	Bro
142902 	Brastad
1430 	Munkedal
143001 	Foss
143002 	Håby
143003 	Valbo-Ryr
143004 	Bärfendal
143005 	Svarteborg
143006 	Hede
143007 	Sanne
143008 	Krokstad
143101 	Bärfendal
143102 	Svarteborg
143201 	Hede
143202 	Sanne
143203 	Krokstad
143301 	Naverstad
143302 	Mo
143401 	Kville kbfd
143402 	Fjällbacka kbfd
143403 	Bottna
143404 	Svenneby
1435 	Tanum
143501 	Grebbestads kyrkoomr.
143502 	Tanums kyrkoområde
143503 	Lur
143504 	Naverstad
143505 	Mo
143506 	Kville kbfd
143507 	Fjällbacka
143508 	Bottna
143509 	Svenneby
143600 	Tjärnö
143701 	Skee
143702 	Skee
143703 	Näsinge
143704 	Lommeland
143705 	Hogdal
1438 	Dals-Ed
143801 	Håbol
143802 	Nössemark
143803 	Dals-Ed
143804 	Töftedal
143805 	Gesäter
143806 	Rölanda
1439 	Färgelanda
143900 	Färgelanda
143901 	Färgelanda
143902 	Ödeborg
143903 	Torp
143904 	Järbo
143905 	Råggärd
143906 	Lerdal
143907 	Rännelanda
143908 	Högsäter
1440 	Ale
144000 	Nödinge
144001 	Nödinge
144002 	Hålanda
144003 	Skepplanda
144004 	Kilanda
144005 	Starrkärr
144006 	Starrkärr
1441 	Lerum
144100 	Lerum
144101 	Lerum
144102 	Skallsjö
144103 	Stora lundby
144104 	Östad
1442 	Vårgårda
144201 	Lena
144202 	Bergstena
144203 	Fullestad
144204 	Siene
144205 	Horla
144206 	Hol
144207 	Skogsbygden
144208 	Nårunga
144209 	Ljur
144210 	Ornunga
144211 	Asklanda
144212 	Kvinnestad
144213 	Algutstorp
144214 	Kullings-Skövde
144215 	Södra härene
144216 	Tumberg
144217 	Landa
1443 	Bollebyggd
144301 	Töllsjö
144302 	Bollebygd
1444 	Grästorp
144401 	Täng
144402 	Håle
144403 	Särestad
144404 	Flakeberg
144405 	Bjärby
144406 	Ås
144407 	Sal
144408 	Flo
144409 	Tengene
144410 	Trökörna
144411 	Längnum
144412 	Hyringa
1445 	Essunga
144501 	Malma
144502 	Främmestad
144503 	Bäreberg
144504 	Essunga
144505 	Kyrkås
144506 	Fåglum
144507 	Barne-Åsaka
144508 	Lekåsa
1446 	Karlsborg
144600 	Karlsborg
144601 	Karlsborg
144602 	Brevik
144603 	Mölltorp
144604 	Undenäs
1447 	Gullspång
144700 	Amnehärad
144701 	Amnehärad
144702 	Hova
144703 	Södra Råda
1452 	Tranemo
145201 	Tranemo
145202 	Ambjörnarp
145203 	Sjötofta
145204 	Mossebo
145205 	Södra Åsarp
145206 	Länghem
145207 	Månstad
145208 	Nittorp
145209 	Ljungsarp
145210 	Ölsremma
145211 	Dalstorp
145212 	Hulared
145900 	Landsbygd
1460 	Bengtsfors
146000 	Ärtemark
146001 	Ärtemark
146003 	Laxarby
146004 	Vårvik
146005 	Torrskog
146006 	Steneby
146007 	Tisselskog
146008 	Ödskölt
146009 	Bäcke
1461 	Mellerud
146101 	Holm
146102 	Järn
146103 	Grinstad
146104 	Erikstad
146105 	Bolstad
146106 	Ör
146107 	Gunnarsnäs
146108 	Dalskog
146109 	Skållerud
1462 	Lilla Edet
146200 	Fuxerna
146201 	Fuxerna
146202 	Åsbräcka
146203 	Tunge
146204 	Sankt Peder
146205 	Ale-Skövde
146206 	Västerlanda
146207 	Hjärtum
1463 	Mark
146300 	Kinna
146301 	Kinna
146302 	Skene kbfd
146303 	Örby kbfd
146304 	Sätila
146305 	Hyssna
146306 	Skephult
146307 	Fritsla
146308 	Hajom
146309 	Berghem
146310 	Fotskäl
146311 	Tostared
146312 	Surteby-Kattunga
146313 	Öxnevalla
146314 	Horred
146315 	Istorp
146316 	Älekulla
146317 	Torestorp
146318 	Öxabäck
1465 	Svenljunga
146500 	Svenljunga
146501 	Svenljunga
146502 	Holsljunga
146503 	Mjöbäck
146504 	Mårdaklev
146505 	Kalv
146506 	Östra frölunda
146507 	Håcksvik
146508 	Örsås
146509 	Revesjö
146510 	Redslared
146511 	Ullasjö
146512 	Sexdrega
146513 	Roasjö
146514 	Hillared
1466 	Herrljunga
146601 	Bråttensby
146602 	Eggvena
146603 	Fölene
146604 	Remmene
146605 	Herrljunga
146606 	Herrljunga
146607 	Hudene
146608 	Källunga
146609 	Mjäldrunga
146610 	Eriksberg
146611 	Skölvene
146612 	Södra Björke
146613 	Jällby
146614 	Grude
146615 	Vesene
146616 	Molla
146617 	Od
146618 	Hov
146619 	Norra Säm
146620 	Alboga
146621 	Broddarp
146622 	Öra
1470 	Vara
147000 	Vara
147001 	Vara
147002 	Sparlösa
147003 	Slädene
147004 	Levene
147005 	Long
147006 	Hällum
147007 	Skarstad
147008 	Önum
147009 	Naum
147010 	Södra Kedum
147011 	Ryda
147012 	Eling
147013 	Bitterna
147014 	Laske-Vedum
147015 	Södra Lundby
147016 	Malma
147017 	Främmestad
147018 	Bäreberg
147019 	Essunga
147020 	Kyrkås
147021 	Fåglum
147022 	Barne-Åsaka
147023 	Lekåsa
147024 	Larv
147025 	Längjum
147026 	Tråvad
147027 	Jung
147028 	Fyrunga
147029 	Kvänum
147030 	Öttum
147031 	Norra vånga
147032 	Edsvära
1471 	Götene
147101 	Sil
147102 	Götene
147103 	Kinne-Vedum
147104 	Holmestad
147105 	Vättlösa
147106 	Skeby
147107 	Hangelösa
147108 	Ova
147109 	Ledsjö
147110 	Skälvum
147111 	Broby
147112 	Källby
147113 	Husaby
147114 	Kinne-Kleva
147115 	Kestad
147116 	Fullösa
147117 	Forshem
147118 	Österplana
147119 	Medelplana
147120 	Västerplana
1472 	Tibro
147200 	Tibro
147201 	Tibro
147202 	Ransberg
1473 	Töreboda
147301 	Töreboda
147302 	Fredsberg
147303 	Bäck
147304 	Sveneby
147305 	Hjälstad
147306 	Trästena
147307 	Fägre
147308 	Mo
147309 	Bällefors
147310 	Ekeskog
147311 	Beateberg
147312 	Halna
147313 	Älgarås
147900 	K—ping
1480 	Göteborgs kommun
148000 	Domkyrkoförs i gbg
148001 	Domkyrkoförs i gbg
148002 	Domkyrkoförs i gbg
148003 	Sankt Pauli
148004 	Bergsjön -68, nylöse 69-
148005 	Kortedala
148006 	Härlanda
148007 	Vasa
148008 	Johanneberg
148009 	Annedal
148010 	Haga
148011 	Oskar Fredrik
148012 	Masthugg
148013 	Karl Johan
148014 	Tynnered
148015 	Älvsborg
148016 	Örgryte
148017 	Lundby
148018 	Biskopsgården
148019 	Brämaregården
148020 	Backa
148021 	Högsbo
148022 	Västra Frölunda
148023 	Älvsborg
148024 	Tynnered
148026 	Gunnared
148027 	Bergum
148028 	Torslanda
148029 	Björlanda
148030 	Tuve
148031 	Säve
148032 	Bergsjön
148033 	Sankt Pauli
148034 	Gunnared
148035 	Rödbo
148036 	Askim
148037 	Styrsö
148038 	Björkekärr
148039 	Brunnsbo
148040 	Bäckebol
148041 	Näset
1481 	Mölndal
148100 	Mölndal
148101 	Fässberg
148102 	Kållered
148103 	Lindome
148104 	Stensjön
1482 	Kungälv
148201 	Kungälv
148202 	Rödbo
148203 	Marstrand
148204 	Harestad
148205 	Torsby
148206 	Lycke
148207 	Ytterby
148208 	Romelanda
148209 	Kareby
148210 	Hålta
148211 	Solberga
148300 	Marstrand
148301 	Marstrand
1484 	Lysekil
148401 	Lysekil
148402 	Lyse
148403 	Skaftö
148404 	Bro
148405 	Brastad
1485 	Uddevalla
148500 	Bäve
148501 	Uddevalla
148502 	Grinneröd
148503 	Ljung
148504 	Resteröd
148505 	Forshälla
148506 	Dragsmark
148507 	Bokenäs
148508 	Högås
148509 	Skredsvik
148510 	Herrestad
148511 	Lane-ryr
148512 	Bäve
1486 	Strömstad
148600 	Strömstad
148601 	Strömstad
148602 	Skee
148604 	Näsinge
148605 	Lommeland
148606 	Hogdal
148607 	Tjärnö
1487 	Vänersborg
148701 	Vänersborg
148702 	Väne-Ryr
148703 	Gestad
148704 	Brålanda
148705 	Sundals-Ryr
148706 	Frändefors
148707 	Vänersnäs
148708 	Västra Tunhem
148709 	Västra Tunhem
1488 	Trollhättan
148800 	Trollhättan
148801 	Trollhättan
148802 	Norra Björke
148803 	Väne-Åsaka
148804 	Gärdhem
148805 	Upphärad
148806 	Rommele
148807 	Fors
148808 	Lagmansered
148809 	Lextorp
148810 	Götalunden
1489 	Alingsås
148901 	Alingsås
148902 	Alingsås
148903 	Alingsås
148904 	Alingsås
148905 	Stora Mellby
148906 	Magra
148907 	Långared
148908 	Erska
148909 	Hemsjö
148910 	Ödenäs
1490 	Borås
149001 	Caroli
149002 	Gustav Adolf
149003 	Brämhult
149004 	Rångedala
149005 	Äspered
149006 	Toarp
149007 	Dannike
149008 	Ljushult
149009 	Gingri
149010 	Tärby
149011 	Fristad
149012 	Borgstena
149013 	Tämta
149014 	Vänga
149015 	Bredared
149016 	Sandhult
149017 	Töllsjö
149018 	Bollebygd
149019 	Seglora
149020 	Kinnarumma
1491 	Ulricehamn
149100 	Ulricehamn
149101 	Ulricehamn
149102 	Kärråkra
149103 	Södra Vånga
149104 	Möne
149105 	Hällstad
149106 	Murum
149107 	Grovare
149108 	Fänneslunda
149109 	Härna
149110 	Södra Ving
149111 	Varnum
149112 	Södra säm
149113 	Finnekumla
149114 	Tvärred
149115 	Marbäck
149116 	Gällstad
149117 	Grönahög
149118 	Strängsered
149119 	Gullered
149120 	Hössna
149121 	Liared
149122 	Kölingared
149123 	Knätte
149124 	Böne
149125 	Kölaby
149126 	Humla
149127 	Blidsberg
149128 	Dalum
149129 	Timmele
1492 	Åmål
149200 	Åmål
149201 	Åmål
149203 	Mo
149204 	Tösse med tydje
149205 	Ånimskog
149206 	Fröskog
149207 	Edsleskog
1493 	Mariestad
149301 	Mariestad
149302 	Leksberg
149303 	Ullervad
149304 	Utby
149305 	Ekby
149306 	Tidavad
149307 	Odensåker
149308 	Låstad
149309 	Ek
149310 	Lugnås
149311 	Bredsäter
149312 	Björsäter
149313 	Torsö
149314 	Enåsa
149315 	Hassle
149316 	Berga
149317 	Färed
149318 	Lyrestad
1494 	Lidköping
149400 	Lidköping
149401 	Lidköping
149402 	Uvered
149403 	Järpås
149404 	Häggesled
149405 	Råda
149406 	Mellby
149407 	Kållands-åsaka
149408 	Skalunda
149409 	Rackeby
149410 	Strö
149411 	Otterstad
149412 	Sunnersberg
149413 	Gösslunda
149414 	Saleby
149415 	Trässberg
149416 	Härjevad
149417 	Karaby
149418 	Tun
149419 	Friel
149420 	Hovby
149421 	Norra Härene
149422 	Lindärva
149423 	Hasslösa
149424 	Sävare
149425 	Lavad
149426 	Gillstad
149427 	Tranum
149428 	Tådene
149429 	Norra Kedum
149430 	Väla
149431 	Örslösa
149432 	Söne
1495 	Skara
149500 	Skara
149501 	Skara
149502 	Istrum
149503 	Öglunda
149504 	Eggby
149505 	Varnhem
149506 	Norra Lundby
149507 	Skärv
149508 	Norra ving
149509 	Stenum
149510 	Skånings-åsaka
149511 	Händene
149512 	Synnerby
149513 	Marum
149514 	Härlunda
149515 	Vinköl
149516 	Västra Gerum
149517 	Skallmeja
149518 	Bjärka
1496 	Skövde
149601 	Skövde
149602 	Skövde
149603 	Våmb
149604 	Ryd
149605 	Häggum
149606 	Rådene
149607 	Sjogerstad
149608 	Norra kyrketorp
149609 	Hagelberg
149610 	Ljunghem
149611 	Edåsa
149612 	Varola
149613 	Forsby
149614 	Sventorp
149615 	Värsås
149616 	Locketorp
149617 	Väring
149618 	Horn
149619 	Binneberg
149620 	Frösve
149621 	Säter
149622 	Berg
149623 	Lerdala
149624 	Timmersdala
149625 	Böja
149626 	Flistad
149627 	Götlunda
149628 	Vad
149629 	Vreta
1497 	Hjo
149701 	Hjo stadsförs
149702 	Hjo landsförs
149703 	Grevbäck
149704 	Mofalla
149705 	Södra Fågelås
149706 	Norra Fågelås
149707 	Fridene
149708 	Korsberga
1498 	Tidaholm
149800 	Tidaholm
149801 	Tidaholm
149802 	Härja
149803 	Daretorp
149804 	Velinga
149805 	Baltak
149806 	Agnetorp
149807 	Fröjered
149808 	Ottravad
149809 	Suntak
149810 	Vättak
149811 	Kymbo
149812 	Valstad
149813 	Hångsdala
149814 	Östra Gerum
149815 	Dimbo
149816 	Varv
149817 	Acklinga
149818 	Hömb
149819 	Kungslena
1499 	Falköping
149900 	Stad
149901 	Falköpings stadsförs.
149902 	Friggeråker
149903 	Trävattna
149904 	Hällestad
149905 	Floby
149906 	Sörby
149907 	Gökhem
149908 	Ullene
149909 	Vilske-Kleva
149910 	Marka
149911 	Göteve
149912 	Grolanda
149913 	Jäla
149914 	Börstig
149915 	Brismene
149916 	Kinneved
149917 	Vårkumla
149918 	Luttra
149919 	Falköpings stadsförs.
149920 	Karleby
149921 	Åsle
149922 	Tiarp
149923 	Mularp
149924 	Slöta
149925 	Kälvene
149926 	Näs
149927 	Vartofta-Åsaka
149928 	Yllestad
149929 	Vistorp
149930 	Skörstorp
149931 	Högstena
149932 	Dala
149933 	Borgunda
149934 	Stenstorp
149935 	Brunnhem
149936 	Segerstad
149937 	Södra kyrketorp
149938 	Valtorp
149939 	Håkantorp
149940 	Torbjörntorp
149941 	Gudhem
149942 	Östra Tunhem
149943 	Ugglum
149944 	Bjurum
149945 	Sätuna
149946 	Hornborga
149947 	Broddetorp
149948 	Bolum
149949 	Fivlered
149950 	Solberga
149951 	Norra Åsarp
149952 	Smula
14A 	Gbg & Bohus läns landsting
15 	Älvsborgs län
150101 	Mo
150102 	Åmål
150103 	Tösse med tydje
150104 	Ånimskog
150105 	Fröskog
150106 	Edsleskog
150201 	Laxarby
150202 	Vårvik
150203 	Torrskog
150204 	Ärtemark
150301 	Steneby
150302 	Tisselskog
1504 	Dals-Ed
150401 	Håbol
150402 	Nössemark
150403 	Dals-ed
150404 	Töftedal
150405 	Gesäter
150406 	Rölanda
150501 	Ödskölt
150502 	Bäcke
150601 	Järbo
150602 	Råggärd
150603 	Lerdal
150604 	Rännelanda
150605 	Högsäter
1507 	Färgelanda
150700 	Färgelanda
150701 	Färgelanda
150702 	Ödeborg
150703 	Torp
150704 	Järbo
150705 	Råggärd
150706 	Lerdal
150707 	Rännelanda
150708 	Högsäter
150801 	Ödeborg
150802 	Torp
150803 	Valbo-ryr
150901 	Ör
150902 	Gunnarsnäs
150903 	Dalskog
151000 	Skållerud
151001 	Skållerud
151101 	Grinstad
151102 	Erikstad
151103 	Bolstad
151201 	Gestad
151202 	Brålanda
151203 	Sundals-ryr
151300 	Frändefors
151301 	Frändefors
151401 	Vänersnäs
151402 	Västra tunhem
151403 	Västra tunhem
151501 	Norra björke
151502 	Väne-åsaka
151503 	Gärdhem
151601 	Stora mellby
151602 	Magra
151603 	Långared
151604 	Erska
151605 	Lagmansered
151701 	Upphärad
151702 	Rommele
151703 	Fors
151704 	Åsbräcka
151801 	Tunge
151802 	Sankt peder
151803 	Ale-skövde
151901 	Hålanda
151902 	Skepplanda
152001 	Kilanda
152002 	Starrkärr
152003 	Starrkärr
1521 	Ale
152100 	Nödinge
152101 	Nödinge
152102 	Hålanda
152103 	Skepplanda
152104 	Kilanda
152105 	Starrkärr
152106 	Starrkärr
152200 	Gunnared
152301 	Bergum
152302 	Stora lundby
152303 	Östad
1524 	Lerum
152400 	Lerum
152401 	Lerum
152402 	Skallsjö
152403 	Stora lundby
152404 	Östad
152500 	Skallsjö
152501 	Skallsjö
152601 	Hemsjö
152602 	Ödenäs
1527 	Vårgårda
152701 	Lena
152702 	Bergstena
152703 	Fullestad
152704 	Siene
152705 	Horla
152706 	Hol
152707 	Skogsbygden
152708 	Nårunga
152709 	Ljur
152710 	Ornunga
152711 	Asklanda
152712 	Kvinnestad
152713 	Algutstorp
152714 	Kullings-skövde
152715 	Södra härene
152716 	Tumberg
152717 	Landa
152901 	Hudene
152902 	Källunga
152903 	Mjäldrunga
152904 	Eriksberg
152905 	Skölvene
152906 	Södra björke
152907 	Jällby
152908 	Grude
152909 	Vesene
152910 	Molla
152911 	Od
152912 	Hov
152913 	Norra säm
152914 	Alboga
152915 	Broddarp
152916 	Öra
153001 	Kärråkra
153002 	Södra vånga
153003 	Möne
153004 	Hällstad
153005 	Murum
153006 	Grovare
153007 	Fänneslunda
153008 	Härna
153009 	Södra ving
153010 	Varnum
153101 	Rångedala
153102 	Äspered
153103 	Toarp
153104 	Dannike
153105 	Ljushult
153200 	Brämhult
153201 	Brämhult
153301 	Gingri
153302 	Tärby
153303 	Fristad
153304 	Borgstena
153305 	Tämta
153306 	Vänga
153401 	Bredared
153402 	Sandhult
1535 	Bollebyggd
153501 	Töllsjö
153502 	Bollebygd
153600 	Björketorp
153601 	Björketorp
153701 	Sätila
153702 	Hyssna
153801 	Seglora
153802 	Kinnarumma
154001 	Skephult
154002 	Fritsla
154100 	Örby kbfd
154101 	Örby kbfd
154201 	Hajom
154202 	Berghem
154203 	Fotskäl
154204 	Tostared
154205 	Surteby-kattunga
154301 	Öxnevalla
154302 	Horred
154303 	Istorp
154401 	Grimmared
154402 	Karl gustav
154403 	Kungsäter
154404 	Gunnarsjö
154501 	Älekulla
154502 	Torestorp
154503 	Öxabäck
154601 	Holsljunga
154602 	Mjöbäck
154603 	Älvsered
154701 	Mårdaklev
154702 	Kalv
154703 	Östra frölunda
154704 	Håcksvik
154801 	Örsås
154802 	Revesjö
154803 	Redslared
154804 	Ullasjö
154901 	Sexdrega
154902 	Roasjö
154903 	Ljushult
154904 	Hillared
155001 	Dannike
155002 	Länghem
155003 	Månstad
155100 	Södra åsarp
1552 	Tranemo
155201 	Tranemo
155202 	Ambjörnarp
155203 	Sjötofta
155204 	Mossebo
155205 	Södra åsarp
155206 	Länghem
155207 	Månstad
155208 	Nittorp
155209 	Ljungsarp
155210 	Ölsremma
155211 	Dalstorp
155212 	Hulared
155301 	Nittorp
155302 	Ljungsarp
155303 	Ölsremma
155304 	Dalstorp
155305 	Hulared
155306 	Mossebo
155401 	Södra säm
155402 	Finnekumla
155403 	Tvärred
155404 	Marbäck
155405 	Gällstad
155406 	Grönahög
155501 	Strängsered
155502 	Gullered
155503 	Hössna
155504 	Liared
155505 	Kölingared
155506 	Knätte
155507 	Böne
155508 	Fivlered
155509 	Solberga
155510 	Norra åsarp
155511 	Smula
155512 	Kölaby
155513 	Humla
155514 	Blidsberg
155515 	Dalum
155516 	Timmele
155900 	Landsbygd
1560 	Bengtsfors
156000 	Ärtemark
156001 	Ärtemark
156003 	Laxarby
156004 	Vårvik
156005 	Torrskog
156006 	Steneby
156007 	Tisselskog
156008 	Ödskölt
156009 	Bäcke
1561 	Mellerud
156101 	Holm
156102 	Järn
156103 	Grinstad
156104 	Erikstad
156105 	Bolstad
156106 	Ör
156107 	Gunnarsnäs
156108 	Dalskog
156109 	Skållerud
1562 	Lilla Edet
156200 	Fuxerna
156201 	Fuxerna
156202 	Åsbräcka
156203 	Tunge
156204 	Sankt peder
156205 	Ale-skövde
156206 	Västerlanda
156207 	Hjärtum
1563 	Mark
156300 	Kinna
156301 	Kinna
156302 	Skene kbfd
156303 	Örby kbfd
156304 	Sätila
156305 	Hyssna
156306 	Skephult
156307 	Fritsla
156308 	Hajom
156309 	Berghem
156310 	Fotskäl
156311 	Tostared
156312 	Surteby-kattunga
156313 	Öxnevalla
156314 	Horred
156315 	Istorp
156316 	Älekulla
156317 	Torestorp
156318 	Öxabäck
156400 	Skene kbfd
156401 	Skene kbfd
1565 	Svenljunga
156500 	Svenljunga
156501 	Svenljunga
156502 	Holsljunga
156503 	Mjöbäck
156504 	Mårdaklev
156505 	Kalv
156506 	Östra frölunda
156507 	Håcksvik
156508 	Örsås
156509 	Revesjö
156510 	Redslared
156511 	Ullasjö
156512 	Sexdrega
156513 	Roasjö
156514 	Hillared
1566 	Herrljunga
156601 	Bråttensby
156602 	Eggvena
156603 	Fölene
156604 	Remmene
156605 	Herrljunga
156606 	Herrljunga
156607 	Hudene
156608 	Källunga
156609 	Mjäldrunga
156610 	Eriksberg
156611 	Skölvene
156612 	Södra björke
156613 	Jällby
156614 	Grude
156615 	Vesene
156616 	Molla
156617 	Od
156618 	Hov
156619 	Norra säm
156620 	Alboga
156621 	Broddarp
156622 	Öra
157900 	K—ping
1580 	Vänersborg
158001 	Vänersborg
158002 	Väne-ryr
158003 	Gestad
158004 	Brålanda
158005 	Sundals-ryr
158006 	Frändefors
158007 	Vänersnäs
158008 	Västra tunhem
158009 	Västra tunhem
1581 	Trollhättan
158100 	Trollhättan
158101 	Trollhättan
158102 	Norra björke
158103 	Väne-åsaka
158104 	Gärdhem
158105 	Upphärad
158106 	Rommele
158107 	Fors
158108 	Lagmansered
158109 	Lextorp
158110 	Götalunden
1582 	Alingsås
158201 	Alingsås
158202 	Alingsås
158203 	Alingsås
158204 	Alingsås
158205 	Stora mellby
158206 	Magra
158207 	Långared
158208 	Erska
158209 	Hemsjö
158210 	Ödenäs
1583 	Borås
158301 	Caroli
158302 	Gustav adolf
158303 	Brämhult
158304 	Rångedala
158305 	Äspered
158306 	Toarp
158307 	Dannike
158308 	Ljushult
158309 	Gingri
158310 	Tärby
158311 	Fristad
